de.en,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
11,0.0,0.0,0.0,0.0,0.0,0.23055616708169405,0.6052275326688024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47140452079103173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1307440900921227,0.7412493166611013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755742181606458,0.1421338109037403,0.21320071635561041,0.0674199862463242,0.12856486930664499,0.11009637651263604,0.0,0.09304842103984709,0.24618298195866545,0.0,0.12856486930664499,0.0,0.05698028822981897,0.15990053726670783,0.0,0.10660035817780521,0.16116459280507606,0.1348399724926484,0.09534625892455921,0.06154574548966636,0.0674199862463242,0.051708768999501914,0.17782168978975482,0.06428243465332249,0.1507556722888818,0.1846372364689991,0.16514456476895406,0.04891159880445184,0.06154574548966636,0.19069251784911842,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2886751345948129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20851441405707477,0.16666666666666666,0.75,0.0,0.30151134457776363,0.2581988897471611,0.0,0.1091089451179962,0.2886751345948129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10425720702853739,0.0,0.17677669529663687,0.14433756729740646,0.12909944487358055,0.0,0.0,0.22360679774997896,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4743416490252569,0.0,0.0,0.1336306209562122,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10425720702853739,0.0,0.0,0.4743416490252569,0.0,0.0,0.0,0.0,0.0,0.0,0.15075567228888181,0.2672612419124244,0.2672612419124244,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15075567228888181,0.35355339059327373,0.0,0.0,0.0,0.14433756729740646,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15762208124782012,0.1259881576697424,0.3779644730092272,0.0,0.6837634587578276,0.2927700218845599,0.0,0.4123930494211613,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09166984970282112,0.07881104062391006,0.0,0.13363062095621217,0.3273268353539886,0.0975900072948533,0.17342199390482396,0.0,0.16903085094570328,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11566298639324807,0.09245003270420486,0.2773500981126146,0.0,0.3344968040028363,0.6445033866354896,0.07412493166611013,0.18156825980064073,0.16012815380508716,0.0,0.08362420100070908,0.0,0.0,0.06933752452815364,0.09805806756909201,0.0,0.10482848367219183,0.0,0.12403473458920847,0.16012815380508716,0.08770580193070293,0.13453455879926252,0.23132597278649614,0.08362420100070908,0.19611613513818402,0.08006407690254358,0.2864459496157732,0.06362847629757777,0.08006407690254358,0.24806946917841693,0.14824986333222026,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10540925533894598,0.15811388300841897,0.19999999999999996,0.19069251784911848,0.0,0.50709255283711,0.0,0.0,0.11180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.11952286093343936,0.0,0.0,0.09128709291752768,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0816496580927726,0.0,0.18257418583505536,0.14142135623730948,0.1690308509457033,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.38138503569823695,0.0816496580927726,0.08451542547285165,0.41403933560541256,0.0,0.0,0.0,0.08451542547285165,0.0,0.0,0.0,0.0,0.11952286093343936,0.0,0.0,0.09128709291752768,0.0,0.07669649888473704,0.0659380473395787,0.09534625892455924,0.0,0.18257418583505536,0.0816496580927726,0.21764287503300347,0.0,0.07071067811865474,0.08451542547285165,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24077170617153845,0.19245008972987526,0.2886751345948129,0.0,0.17407765595569785,0.14907119849998599,0.0,0.12598815766974242,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12038585308576923,0.0,0.20412414523193148,0.16666666666666669,0.14907119849998599,0.0,0.0,0.2581988897471611,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24077170617153845,0.19245008972987526,0.2886751345948129,0.0,0.17407765595569785,0.14907119849998599,0.0,0.12598815766974242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12038585308576923,0.0,0.20412414523193148,0.16666666666666669,0.14907119849998599,0.0,0.0,0.2581988897471611,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.10050378152592121,0.08606629658238703,0.0,0.0,0.0,0.35355339059327373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06950480468569159,0.0,0.0,0.10540925533894598,0.0,0.0,0.0,0.0,0.0,0.0,0.40201512610368484,0.0,0.0,0.08333333333333333,0.0,0.0,0.1259881576697424,0.10540925533894598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07647191129018724,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1632993161855452,0.0778498944161523,0.0,0.0,0.0,0.0,0.0,0.0778498944161523,0.6900655593423543,0.2760262237369417,0.12909944487358055,0.0,0.0,0.0975900072948533,0.0816496580927726,0.0,0.0,0.0,0.0,0.0,0.0778498944161523,0.18257418583505533,0.0,0.0,0.05923488777590923,0.07453559924999299,0.0,0.06900655593423542,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06019292654288461,0.0,0.0,0.18257418583505536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3086066999241839,0.9258200997725515,0.2886751345948129,0.0,0.14433756729740646,0.1091089451179962,0.09128709291752768,0.12909944487358055,0.08333333333333334,0.09128709291752768,0.0700140042014005,0.12038585308576923,0.26111648393354675,0.20412414523193148,0.08333333333333334,0.0,0.0,0.25000000000000006,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09829463743659811,0.07856742013183861,0.0,0.07453559924999299,0.07106690545187015,0.06085806194501846,0.06299407883487121,0.2057377999494559,0.0,0.08333333333333333,0.07106690545187015,0.12598815766974242,0.25197631533948484,0.5303300858899107,0.08333333333333333,0.23570226039551587,0.1781741612749496,0.14907119849998599,0.31622776601683794,0.20412414523193154,0.223606797749979,0.2858309752375147,0.24573659359149527,0.3553345272593508,0.08333333333333333,0.13608276348795434,0.0,0.10814761408717503,0.2721655269759087,0.0,0.06299407883487121,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06950480468569159,0.0,0.0,0.0,0.0,0.0,0.0890870806374748,0.14547859349066158,0.0,0.0,0.10050378152592121,0.0890870806374748,0.0,0.16666666666666666,0.4714045207910316,0.0,0.0,0.0,0.29814239699997197,0.19245008972987526,0.10540925533894598,0.242535625036333,0.13900960937138318,0.30151134457776363,0.1178511301977579,0.09622504486493763,0.08606629658238703,0.22941573387056172,0.19245008972987526,0.07453559924999299,0.0890870806374748,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11952286093343936,0.19518001458970666,0.0,0.0,0.13483997249264842,0.11952286093343936,0.0,0.11180339887498948,0.15811388300841897,0.0,0.0,0.0,0.19999999999999996,0.12909944487358055,0.14142135623730948,0.21693045781865616,0.09325048082403138,0.26967994498529685,0.0,0.0,0.0,0.2051956704170308,0.12909944487358055,0.0,0.11952286093343936,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08512565307587487,0.0,0.0,0.0,0.12309149097933275,0.0,0.1091089451179962,0.0,0.0,0.0,0.12309149097933275,0.0,0.1091089451179962,0.3061862178478973,0.0,0.20412414523193154,0.7715167498104595,0.3872983346207417,0.18257418583505536,0.11785113019775793,0.12909944487358058,0.09901475429766744,0.17025130615174974,0.2461829819586655,0.0,0.11785113019775793,0.10540925533894598,0.0936585811581694,0.11785113019775793,0.09128709291752768,0.1091089451179962,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11396057645963795,0.0,0.0,0.0944911182523068,0.0,0.0,0.2857142857142857,0.7171371656006361,0.0,0.0,0.0,0.0,0.0,0.11396057645963795,0.0,0.0,0.0,0.08671099695241198,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08512565307587487,0.0,0.0,0.0,0.0,0.0,0.1091089451179962,0.17817416127494962,0.0,0.0,0.12309149097933275,0.1091089451179962,0.1091089451179962,0.3061862178478973,0.14433756729740646,0.20412414523193154,0.1543033499620919,0.12909944487358058,0.5477225575051661,0.23570226039551587,0.25819888974716115,0.39605901719066977,0.3405026123034995,0.36927447293799825,0.0,0.11785113019775793,0.0,0.1873171623163388,0.23570226039551587,0.0,0.1091089451179962,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06019292654288461,0.09622504486493763,0.14433756729740646,0.09128709291752768,0.08703882797784893,0.07453559924999299,0.15430334996209194,0.18898223650461363,0.0,0.10206207261596574,0.17407765595569785,0.07715167498104597,0.07715167498104597,0.2886751345948129,0.30618621784789724,0.14433756729740646,0.1091089451179962,0.09128709291752768,0.3872983346207417,1.0,0.45643546458763845,0.280056016805602,0.3611575592573077,0.4351941398892446,0.20412414523193148,0.16666666666666669,0.14907119849998599,0.26490647141300877,0.33333333333333337,0.19364916731037085,0.15430334996209194,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057831493196624034,0.09245003270420486,0.1386750490563073,0.08770580193070293,0.08362420100070908,0.1432229748078866,0.14824986333222026,0.12104550653376049,0.0,0.09805806756909201,0.3344968040028363,0.07412493166611013,0.07412493166611013,0.2773500981126146,0.09805806756909201,0.1386750490563073,0.20965696734438366,0.17541160386140586,0.24806946917841693,0.3202563076101743,0.6139406135149205,0.20180183819889375,0.23132597278649614,0.25087260300212727,0.0,0.08006407690254358,0.0716114874039433,0.19088542889273333,0.3202563076101743,0.12403473458920847,0.22237479499833038,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15430334996209194,0.25197631533948484,0.0,0.0,0.17407765595569785,0.15430334996209194,0.0,0.14433756729740646,0.20412414523193148,0.0,0.1091089451179962,0.09128709291752768,0.3872983346207417,0.16666666666666669,0.18257418583505536,0.7001400420140049,0.24077170617153845,0.4351941398892446,0.0,0.0,0.0,0.26490647141300877,0.16666666666666669,0.0,0.15430334996209194,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11145564251507058,0.20851441405707477,0.0,0.20851441405707477,0.23643312187173018,0.1978141420187361,0.18650096164806276,0.18057877962865385,0.1318760946791574,0.1517165212272521,0.5217391304347827,0.18860838403857946,0.14744195615489714,0.12038585308576923,0.0,0.047836487323493986,0.12038585308576923,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21081851067789195,0.10050378152592121,0.0,0.2672612419124244,0.14547859349066158,0.0,0.0,0.20100756305184242,0.2672612419124244,0.2672612419124244,0.25,0.2357022603955158,0.0,0.2519763153394848,0.21081851067789195,0.14907119849998599,0.19245008972987526,0.21081851067789195,0.16169041669088866,0.13900960937138318,0.7035264706814485,0.2357022603955158,0.0,0.08606629658238703,0.45883146774112343,0.19245008972987526,0.07453559924999299,0.0890870806374748,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14907119849998599,0.0,0.28284271247461895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23904572186687872,0.23904572186687872,0.11180339887498948,0.0,0.0,0.0,0.0,0.0,0.12909944487358055,0.0,0.0,0.09325048082403138,0.13483997249264842,0.6324555320336759,0.0,0.0,0.1025978352085154,0.12909944487358055,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016708449412667,0.053376051268362375,0.08006407690254357,0.0,0.19312181983410703,0.0826898230594723,0.08559209850218258,0.24459979523511427,0.09245003270420486,0.0,0.19312181983410703,0.04279604925109129,0.04279604925109129,0.24019223070763068,0.05661385170722978,0.08006407690254357,0.24209101306752093,0.15191090506254998,0.14322297480788657,0.18490006540840973,0.15191090506254998,0.1165103456070926,0.13355611265883557,0.14484136487558028,0.11322770341445956,0.6009252125773316,0.20672455764868075,0.25715142542972574,0.09245003270420486,0.10741723110591492,0.12838814775327387,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.19069251784911848,0.0,0.0,0.13801311186847084,0.0,0.0,0.0,0.08451542547285165,0.1690308509457033,0.07905694150420949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09534625892455924,0.22360679774997896,0.18257418583505536,0.0,0.29019050004400465,0.09128709291752768,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1336306209562122,0.2182178902359924,0.0,0.0,0.15075567228888181,0.1336306209562122,0.0,0.125,0.35355339059327373,0.0,0.0,0.0,0.22360679774997896,0.2886751345948129,0.31622776601683794,0.24253562503633297,0.10425720702853739,0.45226701686664544,0.0,0.0,0.12909944487358055,0.4588314677411235,0.2886751345948129,0.11180339887498948,0.1336306209562122,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06950480468569159,0.0,0.0,0.10540925533894598,0.0,0.0,0.0890870806374748,0.0,0.0,0.0,0.0,0.1781741612749496,0.2672612419124244,0.25,0.0,0.16666666666666666,0.1259881576697424,0.10540925533894598,0.14907119849998599,0.09622504486493763,0.10540925533894598,0.08084520834544433,0.13900960937138318,0.20100756305184242,0.1178511301977579,0.09622504486493763,0.0,0.07647191129018724,0.4811252243246881,0.07453559924999299,0.0890870806374748,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13900960937138318,0.1111111111111111,0.16666666666666666,0.0,0.10050378152592121,0.17213259316477406,0.0,0.14547859349066158,0.19245008972987526,0.0,0.20100756305184242,0.0,0.0,0.16666666666666666,0.1178511301977579,0.0,0.1259881576697424,0.10540925533894598,0.0,0.09622504486493763,0.10540925533894598,0.08084520834544433,0.13900960937138318,0.0,0.1178511301977579,0.19245008972987526,0.17213259316477406,0.07647191129018724,0.0,0.37267799624996495,0.0890870806374748,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13987572123604708,0.07453559924999299,0.11180339887498948,0.0,0.20225995873897262,0.1732050807568877,0.11952286093343936,0.048795003647426664,0.12909944487358055,0.0,0.13483997249264842,0.0,0.05976143046671968,0.11180339887498948,0.0,0.11180339887498948,0.25354627641855493,0.07071067811865474,0.09999999999999998,0.12909944487358055,0.14142135623730948,0.05423261445466404,0.27975144247209416,0.06741998624632421,0.07905694150420949,0.12909944487358055,0.3464101615137754,0.0,0.06454972243679027,0.4999999999999999,0.23904572186687872,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10540925533894598,0.0,0.0,0.09534625892455924,0.0,0.08451542547285165,0.0,0.0,0.11180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.11952286093343936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0816496580927726,0.0,0.0,0.07071067811865474,0.08451542547285165,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.08058229640253803,0.0,0.0,0.0,0.0,0.16116459280507606,0.0,0.07537783614444091,0.10660035817780521,0.0,0.11396057645963795,0.0,0.13483997249264842,0.08703882797784893,0.0,0.07312724241271307,0.06286946134619316,0.09090909090909091,0.10660035817780521,0.0,0.0778498944161523,0.06917144638660747,0.08703882797784893,0.06741998624632421,0.3223291856101521,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
